dataset,oa,aa,k,target_size,algorithm,time,selected_features,selected_weights
indian_pines,0.759,0.741,0.741,18,v6,0.0,5|6|7|13|28|38|40|53|63|78|81|97|127|133|148|158|160|161,0.863193154335022|0.5072731971740723|1.1925349235534668|0.2274002581834793|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|1.1047791242599487|0.7935838103294373|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|0.682294487953186|1.0429348945617676
indian_pines,0.757,0.739,0.739,17,v6,0.0,5|6|7|13|28|38|40|53|63|78|97|127|133|148|158|160|161,0.863193154335022|0.5072731971740723|1.1925349235534668|0.2274002581834793|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|1.1047791242599487|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|0.682294487953186|1.0429348945617676
indian_pines,0.759,0.741,0.741,16,v6,0.0,5|7|13|28|38|40|53|63|78|97|127|133|148|158|160|161,0.863193154335022|1.1925349235534668|0.2274002581834793|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|1.1047791242599487|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|0.682294487953186|1.0429348945617676
indian_pines,0.759,0.74,0.74,15,v6,0.0,5|7|28|38|40|53|63|78|97|127|133|148|158|160|161,0.863193154335022|1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|1.1047791242599487|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|0.682294487953186|1.0429348945617676
indian_pines,0.759,0.737,0.737,14,v6,0.0,5|7|28|38|40|53|63|78|97|127|133|148|158|161,0.863193154335022|1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|1.1047791242599487|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.76,0.732,0.732,13,v6,0.0,5|7|28|38|40|53|63|97|127|133|148|158|161,0.863193154335022|1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.41241517663002014|0.3853135108947754|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.761,0.733,0.733,12,v6,0.0,5|7|28|38|40|63|97|127|133|148|158|161,0.863193154335022|1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.3853135108947754|0.703283429145813|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.754,0.722,0.722,11,v6,0.0,5|7|28|38|40|63|127|133|148|158|161,0.863193154335022|1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.761,0.729,0.729,10,v6,0.0,7|28|38|40|63|127|133|148|158|161,1.1925349235534668|1.1011393070220947|0.21528899669647217|1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.762,0.729,0.729,9,v6,0.0,7|28|40|63|127|133|148|158|161,1.1925349235534668|1.1011393070220947|1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855|1.0429348945617676
indian_pines,0.761,0.724,0.724,8,v6,0.0,7|28|40|63|127|133|148|158,1.1925349235534668|1.1011393070220947|1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855
indian_pines,0.747,0.71,0.71,7,v6,0.0,28|40|63|127|133|148|158,1.1011393070220947|1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855
indian_pines,0.703,0.655,0.655,6,v6,0.0,40|63|127|133|148|158,1.1657174825668335|0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855
indian_pines,0.67,0.596,0.596,5,v6,0.0,63|127|133|148|158,0.3853135108947754|0.8761195540428162|0.5680705904960632|0.844955325126648|0.14008402824401855
indian_pines,0.798,0.769,0.769,30,v9,169.327,6|7|8|18|28|34|35|37|38|40|46|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|172|176|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.6052219271659851|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|1.0613294839859009|0.24855732917785645|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8473833203315735|0.09959187358617783|0.8776852488517761
indian_pines,0.796,0.769,0.769,29,v9,0.0,6|7|8|28|34|35|37|38|40|46|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|172|176|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|1.0613294839859009|0.24855732917785645|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8473833203315735|0.09959187358617783|0.8776852488517761
indian_pines,0.794,0.768,0.768,28,v9,0.0,6|7|8|28|34|35|37|38|46|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|172|176|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.24855732917785645|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8473833203315735|0.09959187358617783|0.8776852488517761
indian_pines,0.793,0.767,0.767,27,v9,0.0,6|7|8|28|34|35|37|38|46|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|176|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.24855732917785645|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.09959187358617783|0.8776852488517761
indian_pines,0.792,0.767,0.767,26,v9,0.0,6|7|8|28|34|35|37|38|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|176|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.09959187358617783|0.8776852488517761
indian_pines,0.79,0.764,0.764,25,v9,0.0,6|7|8|28|34|35|37|38|48|59|63|68|70|78|94|97|112|118|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.5560940504074097|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.79,0.765,0.765,24,v9,0.0,6|7|8|28|34|35|37|38|48|59|63|68|78|94|97|112|118|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.039910461753606796|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.788,0.765,0.765,23,v9,0.0,6|7|8|28|34|35|37|38|48|59|63|68|78|94|97|118|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|0.1718871295452118|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.786,0.766,0.766,22,v9,0.0,6|7|8|28|34|35|37|38|48|59|63|68|78|94|97|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.1330486685037613|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.785,0.764,0.764,21,v9,0.0,6|7|28|34|35|37|38|48|59|63|68|78|94|97|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.038241419941186905|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.779,0.763,0.763,20,v9,0.0,6|7|34|35|37|38|48|59|63|68|78|94|97|126|132|133|148|158|160|181,0.03428332507610321|0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963|0.8776852488517761
indian_pines,0.775,0.758,0.758,19,v9,0.0,6|7|34|35|37|38|48|59|63|68|78|94|97|126|132|133|148|158|160,0.03428332507610321|0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.9438365697860718|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963
indian_pines,0.776,0.76,0.76,18,v9,0.0,6|7|34|35|37|38|48|59|63|68|78|97|126|132|133|148|158|160,0.03428332507610321|0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595|0.6837711930274963
indian_pines,0.771,0.754,0.754,17,v9,0.0,6|7|34|35|37|38|48|59|63|68|78|97|126|132|133|148|158,0.03428332507610321|0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.769,0.753,0.753,16,v9,0.0,7|34|35|37|38|48|59|63|68|78|97|126|132|133|148|158,0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.05233635753393173|1.060533881187439|0.028754929080605507|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.767,0.752,0.752,15,v9,0.0,7|34|35|37|38|48|59|63|68|78|97|126|133|148|158,0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|0.5027641654014587|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.768,0.751,0.751,14,v9,0.0,7|34|35|37|38|59|63|68|78|97|126|133|148|158,0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.4984443783760071|0.3549363315105438|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.763,0.745,0.745,13,v9,0.0,7|34|35|37|38|59|63|78|97|126|133|148|158,0.13101474940776825|0.25842025876045227|0.8309922218322754|0.4046211838722229|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.3549363315105438|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.752,0.731,0.731,12,v9,0.0,7|35|37|38|59|63|78|97|126|133|148|158,0.13101474940776825|0.8309922218322754|0.4046211838722229|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.3549363315105438|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.753,0.729,0.729,11,v9,0.0,7|35|38|59|63|78|97|126|133|148|158,0.13101474940776825|0.8309922218322754|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.3549363315105438|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.759,0.733,0.733,10,v9,0.0,7|35|38|59|63|97|126|133|148|158,0.13101474940776825|0.8309922218322754|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.737,0.708,0.708,9,v9,0.0,35|38|59|63|97|126|133|148|158,0.8309922218322754|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.05233635753393173|1.060533881187439|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.735,0.705,0.705,8,v9,0.0,35|38|59|63|97|133|148|158,0.8309922218322754|0.04499728977680206|1.2702741622924805|0.5666911602020264|0.05233635753393173|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.739,0.706,0.706,7,v9,0.0,35|38|63|97|133|148|158,0.8309922218322754|0.04499728977680206|0.5666911602020264|0.05233635753393173|1.1250815391540527|0.9121097326278687|0.3332666754722595
indian_pines,0.722,0.683,0.683,6,v9,0.0,35|38|63|97|148|158,0.8309922218322754|0.04499728977680206|0.5666911602020264|0.05233635753393173|0.9121097326278687|0.3332666754722595
indian_pines,0.707,0.667,0.667,5,v9,0.0,35|38|63|97|158,0.8309922218322754|0.04499728977680206|0.5666911602020264|0.05233635753393173|0.3332666754722595
indian_pines,0.616,0.544,0.544,30,pcal,0.138,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|39|56|60|61|73|74|75|102|104|105|145|198,0.36541940558030783|0.3971418141852663|0.41263703755194786|0.4042503544193152|0.40546832972798563|0.40424425867909236|0.3887868932805474|0.41998008821442157|0.4170739005187141|0.38252095272231057|0.43113765596347714|0.42137728060073004|0.42617118224148987|0.45291034258512836|0.41003636611230937|0.4034482818629222|0.426746679829095|0.4116416532894059|0.38185492426794815|0.5232754534664608|0.5007150937777402|0.3605864573780596|0.3477499322322323|0.5939552416104407|0.3709068082666412|0.4037191218624146|0.4057270285960554|0.35603417512412533|0.3577738926501892|0.3525077297256217
indian_pines,0.613,0.542,0.542,29,pcal,0.0,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|39|56|60|61|74|75|102|104|105|145|198,0.36541940558030783|0.3971418141852663|0.41263703755194786|0.4042503544193152|0.40546832972798563|0.40424425867909236|0.3887868932805474|0.41998008821442157|0.4170739005187141|0.38252095272231057|0.43113765596347714|0.42137728060073004|0.42617118224148987|0.45291034258512836|0.41003636611230937|0.4034482818629222|0.426746679829095|0.4116416532894059|0.38185492426794815|0.5232754534664608|0.5007150937777402|0.3605864573780596|0.5939552416104407|0.3709068082666412|0.4037191218624146|0.4057270285960554|0.35603417512412533|0.3577738926501892|0.3525077297256217
indian_pines,0.618,0.55,0.55,28,pcal,0.0,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|39|56|60|61|74|75|102|104|105|145,0.36541940558030783|0.3971418141852663|0.41263703755194786|0.4042503544193152|0.40546832972798563|0.40424425867909236|0.3887868932805474|0.41998008821442157|0.4170739005187141|0.38252095272231057|0.43113765596347714|0.42137728060073004|0.42617118224148987|0.45291034258512836|0.41003636611230937|0.4034482818629222|0.426746679829095|0.4116416532894059|0.38185492426794815|0.5232754534664608|0.5007150937777402|0.3605864573780596|0.5939552416104407|0.3709068082666412|0.4037191218624146|0.4057270285960554|0.35603417512412533|0.3577738926501892
indian_pines,0.62,0.548,0.548,27,pcal,0.0,16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|33|34|39|56|60|61|74|75|102|104|145,0.36541940558030783|0.3971418141852663|0.41263703755194786|0.4042503544193152|0.40546832972798563|0.40424425867909236|0.3887868932805474|0.41998008821442157|0.4170739005187141|0.38252095272231057|0.43113765596347714|0.42137728060073004|0.42617118224148987|0.45291034258512836|0.41003636611230937|0.4034482818629222|0.426746679829095|0.4116416532894059|0.38185492426794815|0.5232754534664608|0.5007150937777402|0.3605864573780596|0.5939552416104407|0.3709068082666412|0.4037191218624146|0.4057270285960554|0.3577738926501892
